id,created_at,current_mA,flow_rate,doc_number,time,audio_url
8051,2025-04-21 22:48:57.947747+00,7687.5,65.45,8435,2025-04-21 22:48:56.295,
8050,2025-04-21 22:48:46.289047+00,7496.25,65.33,8434,2025-04-21 22:48:44.705,
8049,2025-04-21 22:48:34.70725+00,7452.5,65.45,8433,2025-04-21 22:48:33.035,
8048,2025-04-21 22:48:23.03867+00,7726.25,65.45,8432,2025-04-21 22:48:21.405,
8047,2025-04-21 22:48:11.411435+00,7525,65.33,8431,2025-04-21 22:48:09.745,
8046,2025-04-21 22:47:59.731252+00,7437.5,65.33,8430,2025-04-21 22:47:58.025,
8045,2025-04-21 22:47:48.027367+00,7537.5,65.09,8429,2025-04-21 22:47:46.435,
8044,2025-04-21 22:47:36.438426+00,7646.25,65.09,8428,2025-04-21 22:47:34.845,
8043,2025-04-21 22:47:24.847459+00,7430,65.45,8427,2025-04-21 22:47:23.275,
8042,2025-04-21 22:47:13.256765+00,7580,65.45,8426,2025-04-21 22:47:11.635,
8041,2025-04-21 22:47:01.643119+00,6981.25,65.33,8425,2025-04-21 22:47:00.044,
8040,2025-04-21 22:46:50.046475+00,7220,65.21,8424,2025-04-21 22:46:48.445,
8039,2025-04-21 22:46:38.438445+00,7340,65.21,8423,2025-04-21 22:46:36.825,
8038,2025-04-21 22:46:26.801064+00,7913.75,65.21,8422,2025-04-21 22:46:25.165,
8037,2025-04-21 22:46:15.14091+00,7217.5,65.33,8421,2025-04-21 22:46:13.435,
8036,2025-04-21 22:46:03.444106+00,7158.75,65.45,8420,2025-04-21 22:46:01.865,
8035,2025-04-21 22:45:51.854841+00,7351.25,65.45,8419,2025-04-21 22:45:50.255,
8034,2025-04-21 22:45:40.260119+00,7070,65.33,8418,2025-04-21 22:45:38.615,
8033,2025-04-21 22:45:28.604813+00,7606.25,65.45,8417,2025-04-21 22:45:26.985,
8032,2025-04-21 22:45:16.98275+00,7865,65.7,8416,2025-04-21 22:45:15.385,
8031,2025-04-21 22:45:05.392454+00,8022.5,65.33,8415,2025-04-21 22:45:03.795,
8030,2025-04-21 22:44:53.795866+00,8160,65.45,8414,2025-04-21 22:44:52.195,
8029,2025-04-21 22:44:42.196184+00,7636.25,65.45,8413,2025-04-21 22:44:40.595,
8028,2025-04-21 22:44:30.599034+00,8023.75,65.7,8412,2025-04-21 22:44:28.915,
8027,2025-04-21 22:44:18.910347+00,7835,65.45,8411,2025-04-21 22:44:17.285,
8026,2025-04-21 22:44:07.282657+00,7272.5,65.21,8410,2025-04-21 22:44:05.645,
8025,2025-04-21 22:43:55.651416+00,7750,65.21,8409,2025-04-21 22:43:54.025,
8024,2025-04-21 22:43:44.029252+00,6688.75,65.33,8408,2025-04-21 22:43:42.325,
8023,2025-04-21 22:43:32.324361+00,6982.5,65.33,8407,2025-04-21 22:43:30.685,
8022,2025-04-21 22:43:20.688685+00,7607.5,65.45,8406,2025-04-21 22:43:19.115,
8021,2025-04-21 22:43:09.121312+00,7585,65.33,8405,2025-04-21 22:43:07.505,
8020,2025-04-21 22:42:57.508065+00,7236.25,65.45,8404,2025-04-21 22:42:55.905,
8019,2025-04-21 22:42:45.899617+00,7603.75,65.33,8403,2025-04-21 22:42:44.195,
8018,2025-04-21 22:42:34.198431+00,7823.75,65.21,8402,2025-04-21 22:42:32.615,
8017,2025-04-21 22:42:22.542112+00,7131.25,65.09,8401,2025-04-21 22:42:20.935,
8016,2025-04-21 22:42:10.942076+00,7450,64.97,8400,2025-04-21 22:42:09.225,
8015,2025-04-21 22:41:59.234116+00,7737.5,64.97,8399,2025-04-21 22:41:57.645,
8014,2025-04-21 22:41:47.651407+00,7502.5,64.97,8398,2025-04-21 22:41:46.045,
8013,2025-04-21 22:41:36.042873+00,7387.5,64.97,8397,2025-04-21 22:41:34.405,
8012,2025-04-21 22:41:24.394329+00,7951.25,65.09,8396,2025-04-21 22:41:22.605,
8011,2025-04-21 22:41:12.538572+00,7790,64.85,8395,2025-04-21 22:41:10.935,
8010,2025-04-21 22:41:00.935203+00,7623.75,64.85,8394,2025-04-21 22:40:59.265,
8009,2025-04-21 22:40:49.257059+00,7116.25,64.73,8393,2025-04-21 22:40:47.655,
8008,2025-04-21 22:40:37.650073+00,7388.75,64.73,8392,2025-04-21 22:40:36.065,
8007,2025-04-21 22:40:26.050213+00,7696.25,64.73,8391,2025-04-21 22:40:24.435,
8006,2025-04-21 22:40:14.431911+00,6983.75,64.48,8390,2025-04-21 22:40:12.681,
8005,2025-04-21 22:40:02.726988+00,7392.5,64.73,8389,2025-04-21 22:40:01.041,
8004,2025-04-21 22:39:51.099815+00,7005,64.48,8388,2025-04-21 22:39:49.451,
8003,2025-04-21 22:39:39.507495+00,7463.75,64.48,8387,2025-04-21 22:39:37.751,
8002,2025-04-21 22:39:27.804221+00,7390,64.36,8386,2025-04-21 22:39:26.171,
8001,2025-04-21 22:39:16.227397+00,7355,64.48,8385,2025-04-21 22:39:14.511,
8000,2025-04-21 22:39:04.569193+00,7222.5,64.73,8384,2025-04-21 22:39:02.941,
7999,2025-04-21 22:38:52.999255+00,7336.25,64.85,8383,2025-04-21 22:38:51.361,
7998,2025-04-21 22:38:41.412105+00,7057.5,64.85,8382,2025-04-21 22:38:39.761,
7997,2025-04-21 22:38:29.816855+00,6937.5,64.85,8381,2025-04-21 22:38:28.131,
7996,2025-04-21 22:38:18.182836+00,7398.75,64.73,8380,2025-04-21 22:38:16.501,
7995,2025-04-21 22:38:06.547634+00,8033.75,64.73,8379,2025-04-21 22:38:04.841,
7994,2025-04-21 22:37:54.873095+00,6812.5,64.85,8378,2025-04-21 22:37:53.151,
7993,2025-04-21 22:37:43.178822+00,7618.75,64.97,8377,2025-04-21 22:37:41.451,
7992,2025-04-21 22:37:31.5036+00,7876.25,64.97,8376,2025-04-21 22:37:29.751,
7991,2025-04-21 22:37:19.797645+00,7453.75,64.85,8375,2025-04-21 22:37:18.131,
7990,2025-04-21 22:37:08.178019+00,7757.5,65.09,8374,2025-04-21 22:37:06.521,
7989,2025-04-21 22:36:56.575725+00,6908.75,64.73,8373,2025-04-21 22:36:54.921,
7988,2025-04-21 22:36:44.947178+00,7753.75,64.85,8372,2025-04-21 22:36:43.271,
7987,2025-04-21 22:36:33.318362+00,8025,65.09,8371,2025-04-21 22:36:31.681,
7986,2025-04-21 22:36:21.714193+00,7177.5,64.73,8370,2025-04-21 22:36:20.051,
7985,2025-04-21 22:36:10.100053+00,7711.25,65.21,8369,2025-04-21 22:36:08.471,
7984,2025-04-21 22:35:58.436309+00,7146.25,65.09,8368,2025-04-21 22:35:56.761,
7983,2025-04-21 22:35:46.808571+00,7795,65.09,8367,2025-04-21 22:35:45.051,
7982,2025-04-21 22:35:35.057397+00,7167.5,65.09,8366,2025-04-21 22:35:33.401,
7981,2025-04-21 22:35:23.432234+00,7721.25,64.97,8365,2025-04-21 22:35:21.771,
7980,2025-04-21 22:35:11.809429+00,7440,65.21,8364,2025-04-21 22:35:10.141,
7979,2025-04-21 22:35:00.17452+00,7055,65.21,8363,2025-04-21 22:34:58.531,
7978,2025-04-21 22:34:48.581531+00,7206.25,65.21,8362,2025-04-21 22:34:46.891,
7977,2025-04-21 22:34:36.917907+00,7667.5,65.33,8361,2025-04-21 22:34:35.221,
7976,2025-04-21 22:34:25.261262+00,7282.5,65.33,8360,2025-04-21 22:34:23.551,
7975,2025-04-21 22:34:13.604018+00,7026.25,65.33,8359,2025-04-21 22:34:11.951,
7974,2025-04-21 22:34:01.982144+00,7527.5,65.21,8358,2025-04-21 22:34:00.221,
7973,2025-04-21 22:33:50.272317+00,7237.5,65.21,8357,2025-04-21 22:33:48.651,
7972,2025-04-21 22:33:38.698914+00,7803.75,65.09,8356,2025-04-21 22:33:37.031,
7971,2025-04-21 22:33:27.08117+00,7736.25,64.85,8355,2025-04-21 22:33:25.421,
7970,2025-04-21 22:33:15.463907+00,7451.25,65.21,8354,2025-04-21 22:33:13.811,
7969,2025-04-21 22:33:03.853169+00,7012.5,64.97,8353,2025-04-21 22:33:02.201,
7968,2025-04-21 22:32:52.252079+00,7386.25,65.45,8352,2025-04-21 22:32:50.591,
7967,2025-04-21 22:32:40.644163+00,7106.25,65.21,8351,2025-04-21 22:32:39.007,
7966,2025-04-21 22:32:29.043466+00,7586.25,65.21,8350,2025-04-21 22:32:27.381,
7965,2025-04-21 22:32:17.435935+00,6958.75,65.21,8349,2025-04-21 22:32:15.801,
7964,2025-04-21 22:32:05.857497+00,7682.5,65.33,8348,2025-04-21 22:32:04.201,
7963,2025-04-21 22:31:54.246495+00,7527.5,65.09,8347,2025-04-21 22:31:52.511,
7962,2025-04-21 22:31:42.539986+00,7535,65.33,8346,2025-04-21 22:31:40.891,
7961,2025-04-21 22:31:30.944253+00,7927.5,65.33,8345,2025-04-21 22:31:29.301,
7960,2025-04-21 22:31:19.350746+00,6978.75,65.21,8344,2025-04-21 22:31:17.691,
7959,2025-04-21 22:31:07.742131+00,7892.5,65.21,8343,2025-04-21 22:31:05.961,
7958,2025-04-21 22:30:56.01018+00,7541.25,65.33,8342,2025-04-21 22:30:54.361,
7957,2025-04-21 22:30:44.410087+00,7708.75,65.33,8341,2025-04-21 22:30:42.741,
7956,2025-04-21 22:30:32.786367+00,7862.5,65.23,8340,2025-04-21 22:30:31.001,
7955,2025-04-21 22:30:21.025237+00,7540,65.58,8339,2025-04-21 22:30:19.381,
7954,2025-04-21 22:30:09.435967+00,7922.5,65.33,8338,2025-04-21 22:30:07.761,
7953,2025-04-21 22:29:57.796767+00,7541.25,65.33,8337,2025-04-21 22:29:56.131,
7952,2025-04-21 22:29:46.177826+00,7501.25,65.33,8336,2025-04-21 22:29:44.511,
7951,2025-04-21 22:29:34.560415+00,7580,65.33,8335,2025-04-21 22:29:32.931,
7950,2025-04-21 22:29:22.963078+00,7725,65.33,8334,2025-04-21 22:29:21.291,
7949,2025-04-21 22:29:11.34328+00,7486.25,65.21,8333,2025-04-21 22:29:09.701,
7948,2025-04-21 22:28:59.752499+00,7976.25,65.45,8332,2025-04-21 22:28:58.111,
7947,2025-04-21 22:28:48.151337+00,7878.75,65.45,8331,2025-04-21 22:28:46.521,
7946,2025-04-21 22:28:36.571052+00,7560,65.33,8330,2025-04-21 22:28:34.921,
7945,2025-04-21 22:28:24.969334+00,7193.75,65.09,8329,2025-04-21 22:28:23.251,
7944,2025-04-21 22:28:13.291993+00,6818.75,65.21,8328,2025-04-21 22:28:11.651,
7943,2025-04-21 22:28:01.696029+00,7440,65.45,8327,2025-04-21 22:28:00.031,
7942,2025-04-21 22:27:50.079167+00,7786.25,65.45,8326,2025-04-21 22:27:48.411,
7941,2025-04-21 22:27:38.458549+00,7892.5,65.45,8325,2025-04-21 22:27:36.841,
7940,2025-04-21 22:27:26.890065+00,7505,65.45,8324,2025-04-21 22:27:25.221,
7939,2025-04-21 22:27:15.267549+00,7083.75,65.45,8323,2025-04-21 22:27:13.621,
7938,2025-04-21 22:27:03.675213+00,7340,65.45,8322,2025-04-21 22:27:01.971,
7937,2025-04-21 22:26:52.00902+00,7601.25,65.33,8321,2025-04-21 22:26:50.341,
7936,2025-04-21 22:26:40.386089+00,7712.5,65.45,8320,2025-04-21 22:26:38.761,
7935,2025-04-21 22:26:28.816968+00,7435,65.58,8319,2025-04-21 22:26:27.161,
7934,2025-04-21 22:26:17.202355+00,7487.5,65.58,8318,2025-04-21 22:26:15.561,
7933,2025-04-21 22:26:05.602644+00,7181.25,65.45,8317,2025-04-21 22:26:03.951,
7932,2025-04-21 22:25:53.997633+00,7631.25,65.33,8316,2025-04-21 22:25:52.371,
7931,2025-04-21 22:25:42.418557+00,7356.25,65.21,8315,2025-04-21 22:25:40.801,
7930,2025-04-21 22:25:30.850149+00,7691.25,65.21,8314,2025-04-21 22:25:29.141,
7929,2025-04-21 22:25:19.186957+00,7690,65.21,8313,2025-04-21 22:25:17.421,
7928,2025-04-21 22:25:07.460211+00,7453.75,65.21,8312,2025-04-21 22:25:05.791,
7927,2025-04-21 22:24:55.467794+00,7721.25,65.33,8311,2025-04-21 22:24:53.831,
7926,2025-04-21 22:24:43.877061+00,7872.5,65.33,8310,2025-04-21 22:24:42.241,
7925,2025-04-21 22:24:32.285664+00,7567.5,65.21,8309,2025-04-21 22:24:30.591,
7924,2025-04-21 22:24:20.631637+00,7373.75,65.33,8308,2025-04-21 22:24:18.971,
7923,2025-04-21 22:24:09.018373+00,7515,65.21,8307,2025-04-21 22:24:07.371,
7922,2025-04-21 22:23:57.409996+00,7841.25,65.33,8306,2025-04-21 22:23:55.781,
7921,2025-04-21 22:23:45.826222+00,7197.5,65.21,8305,2025-04-21 22:23:44.161,
7920,2025-04-21 22:23:34.196201+00,7202.5,65.21,8304,2025-04-21 22:23:32.451,
7919,2025-04-21 22:23:22.493397+00,7887.5,65.21,8303,2025-04-21 22:23:20.831,
7918,2025-04-21 22:23:10.870426+00,7747.5,65.33,8302,2025-04-21 22:23:09.171,
7917,2025-04-21 22:22:59.208567+00,7816.25,65.33,8301,2025-04-21 22:22:57.331,
7916,2025-04-21 22:22:47.362985+00,6752.5,65.33,8300,2025-04-21 22:22:45.661,
7915,2025-04-21 22:22:35.707525+00,8087.5,65.33,8299,2025-04-21 22:22:34.021,
7914,2025-04-21 22:22:24.070826+00,7323.75,65.21,8298,2025-04-21 22:22:22.421,
7913,2025-04-21 22:22:12.466551+00,7522.5,65.09,8297,2025-04-21 22:22:10.701,
7912,2025-04-21 22:22:00.648973+00,7581.25,65.7,8296,2025-04-21 22:21:58.941,
7911,2025-04-21 22:21:48.971768+00,7497.5,65.21,8295,2025-04-21 22:21:47.221,
7910,2025-04-21 22:21:37.257687+00,7485,65.45,8294,2025-04-21 22:21:35.621,
7909,2025-04-21 22:21:25.665536+00,7513.75,65.33,8293,2025-04-21 22:21:24.021,
7908,2025-04-21 22:21:14.048866+00,6818.75,65.45,8292,2025-04-21 22:21:12.391,
7907,2025-04-21 22:21:02.430563+00,7701.25,65.33,8291,2025-04-21 22:21:00.781,
7906,2025-04-21 22:20:50.811708+00,7150,65.45,8290,2025-04-21 22:20:49.151,
7905,2025-04-21 22:20:39.192259+00,7636.25,65.45,8289,2025-04-21 22:20:37.481,
7904,2025-04-21 22:20:27.519079+00,7750,65.58,8288,2025-04-21 22:20:25.851,
7903,2025-04-21 22:20:15.900194+00,7472.5,65.45,8287,2025-04-21 22:20:14.251,
7902,2025-04-21 22:20:04.298059+00,7676.25,65.58,8286,2025-04-21 22:20:02.571,
7901,2025-04-21 22:19:52.605049+00,7702.5,65.45,8285,2025-04-21 22:19:50.921,
7900,2025-04-21 22:19:40.969575+00,7596.25,65.58,8284,2025-04-21 22:19:39.361,
7899,2025-04-21 22:19:29.402033+00,7365,65.45,8283,2025-04-21 22:19:27.751,
7898,2025-04-21 22:19:17.65234+00,7066.25,65.47,8282,2025-04-21 22:19:16.001,
7897,2025-04-21 22:19:06.032924+00,7577.5,65.58,8281,2025-04-21 22:19:04.321,
7896,2025-04-21 22:18:54.345422+00,7755,65.7,8280,2025-04-21 22:18:52.691,
7895,2025-04-21 22:18:42.733173+00,8083.75,65.7,8279,2025-04-21 22:18:41.081,
7894,2025-04-21 22:18:31.114582+00,7708.75,65.58,8278,2025-04-21 22:18:29.391,
7893,2025-04-21 22:18:19.417612+00,7688.75,65.33,8277,2025-04-21 22:18:17.691,
7892,2025-04-21 22:18:07.727971+00,7635,65.58,8276,2025-04-21 22:18:06.081,
7891,2025-04-21 22:17:56.128706+00,7586.25,65.58,8275,2025-04-21 22:17:54.501,
7890,2025-04-21 22:17:44.536014+00,7860,65.58,8274,2025-04-21 22:17:42.911,
7889,2025-04-21 22:17:32.951118+00,8043.75,65.7,8273,2025-04-21 22:17:31.341,
7888,2025-04-21 22:17:21.382441+00,7685,65.45,8272,2025-04-21 22:17:19.731,
7887,2025-04-21 22:17:09.775167+00,7782.5,65.58,8271,2025-04-21 22:17:08.111,
7886,2025-04-21 22:16:58.144348+00,7731.25,65.45,8270,2025-04-21 22:16:56.471,
7885,2025-04-21 22:16:46.518242+00,7511.25,65.45,8269,2025-04-21 22:16:44.861,
7884,2025-04-21 22:16:34.894395+00,7731.25,65.45,8268,2025-04-21 22:16:33.161,
7883,2025-04-21 22:16:23.206106+00,6757.5,65.33,8267,2025-04-21 22:16:21.561,
7882,2025-04-21 22:16:11.592857+00,7543.75,65.33,8266,2025-04-21 22:16:09.961,
7881,2025-04-21 22:15:59.991379+00,7736.25,65.09,8265,2025-04-21 22:15:58.371,
7880,2025-04-21 22:15:48.410554+00,7242.5,64.85,8264,2025-04-21 22:15:46.801,
7879,2025-04-21 22:15:36.84214+00,7073.75,64.85,8263,2025-04-21 22:15:35.181,
7878,2025-04-21 22:15:25.087813+00,7517.5,65.21,8262,2025-04-21 22:15:23.411,
7877,2025-04-21 22:15:13.439183+00,7708.75,65.21,8261,2025-04-21 22:15:11.751,
7876,2025-04-21 22:15:01.787175+00,7471.25,65.33,8260,2025-04-21 22:15:00.131,
7875,2025-04-21 22:14:50.170684+00,7677.5,65.33,8259,2025-04-21 22:14:48.461,
7874,2025-04-21 22:14:38.505745+00,7625,65.58,8258,2025-04-21 22:14:36.861,
7873,2025-04-21 22:14:26.8999+00,7606.25,65.33,8257,2025-04-21 22:14:25.271,
7872,2025-04-21 22:14:15.303526+00,7621.25,65.21,8256,2025-04-21 22:14:13.671,
7871,2025-04-21 22:14:03.714642+00,7582.5,65.45,8255,2025-04-21 22:14:02.101,
7870,2025-04-21 22:13:52.146003+00,7645,65.33,8254,2025-04-21 22:13:50.501,
7869,2025-04-21 22:13:40.541309+00,7275,65.33,8253,2025-04-21 22:13:38.891,
7868,2025-04-21 22:13:28.892754+00,7670,65.58,8252,2025-04-21 22:13:27.221,
7867,2025-04-21 22:13:17.255293+00,7026.25,65.45,8251,2025-04-21 22:13:15.591,
7866,2025-04-21 22:13:05.633766+00,7382.5,65.58,8250,2025-04-21 22:13:03.931,
7865,2025-04-21 22:12:53.969765+00,7583.75,65.45,8249,2025-04-21 22:12:52.311,
7864,2025-04-21 22:12:42.352667+00,7892.5,65.45,8248,2025-04-21 22:12:40.691,
7863,2025-04-21 22:12:30.729686+00,7710,65.7,8247,2025-04-21 22:12:29.101,
7862,2025-04-21 22:12:19.144108+00,7192.5,65.7,8246,2025-04-21 22:12:17.511,
7861,2025-04-21 22:12:07.551884+00,7672.5,65.7,8245,2025-04-21 22:12:05.871,
7860,2025-04-21 22:11:55.916249+00,7726.25,65.59,8244,2025-04-21 22:11:54.291,
7859,2025-04-21 22:11:44.332316+00,8051.25,65.45,8243,2025-04-21 22:11:42.661,
7858,2025-04-21 22:11:32.674889+00,7417.5,65.58,8242,2025-04-21 22:11:31.001,
7857,2025-04-21 22:11:21.044452+00,7690,65.45,8241,2025-04-21 22:11:19.301,
7856,2025-04-21 22:11:09.330199+00,7423.75,65.45,8240,2025-04-21 22:11:07.691,
7855,2025-04-21 22:10:57.725381+00,7213.75,65.58,8239,2025-04-21 22:10:56.061,
7854,2025-04-21 22:10:46.080102+00,7553.75,65.45,8238,2025-04-21 22:10:44.441,
7853,2025-04-21 22:10:34.46921+00,7942.5,65.45,8237,2025-04-21 22:10:32.821,
7852,2025-04-21 22:10:22.827377+00,7236.25,65.45,8236,2025-04-21 22:10:21.181,
7851,2025-04-21 22:10:11.207665+00,7680,65.33,8235,2025-04-21 22:10:09.571,
7850,2025-04-21 22:09:59.59993+00,7256.25,65.21,8234,2025-04-21 22:09:57.981,
7849,2025-04-21 22:09:48.019987+00,7438.75,65.33,8233,2025-04-21 22:09:46.321,
7848,2025-04-21 22:09:36.354412+00,7500,65.45,8232,2025-04-21 22:09:34.621,
7847,2025-04-21 22:09:24.656538+00,7891.25,65.58,8231,2025-04-21 22:09:22.981,
7846,2025-04-21 22:09:13.014263+00,7761.25,65.58,8230,2025-04-21 22:09:11.311,
7845,2025-04-21 22:09:01.353805+00,7890,65.21,8229,2025-04-21 22:08:59.591,
7844,2025-04-21 22:08:49.612581+00,7513.75,65.45,8228,2025-04-21 22:08:47.971,
7843,2025-04-21 22:08:38.012913+00,8086.25,65.33,8227,2025-04-21 22:08:36.391,
7842,2025-04-21 22:08:26.42624+00,7318.75,65.21,8226,2025-04-21 22:08:24.791,
7841,2025-04-21 22:08:14.825435+00,7820,65.21,8225,2025-04-21 22:08:13.171,
7840,2025-04-21 22:08:03.189743+00,7466.25,65.33,8224,2025-04-21 22:08:01.541,
7839,2025-04-21 22:07:51.579825+00,7557.5,65.33,8223,2025-04-21 22:07:49.931,
7838,2025-04-21 22:07:39.962575+00,7626.25,65.21,8222,2025-04-21 22:07:38.321,
7837,2025-04-21 22:07:28.355822+00,7538.75,65.21,8221,2025-04-21 22:07:26.721,
7836,2025-04-21 22:07:16.764493+00,7585,65.09,8220,2025-04-21 22:07:15.141,
7835,2025-04-21 22:07:05.176278+00,7653.75,65.33,8219,2025-04-21 22:07:03.551,
7834,2025-04-21 22:06:53.582249+00,7686.25,65.33,8218,2025-04-21 22:06:51.941,
7833,2025-04-21 22:06:41.983677+00,7777.5,65.09,8217,2025-04-21 22:06:40.351,
7832,2025-04-21 22:06:30.383143+00,6987.5,65.09,8216,2025-04-21 22:06:28.761,
7831,2025-04-21 22:06:18.799185+00,7761.25,65.21,8215,2025-04-21 22:06:17.171,
7830,2025-04-21 22:06:07.201912+00,6991.25,65.33,8214,2025-04-21 22:06:05.521,
7829,2025-04-21 22:05:55.561453+00,7422.5,65.21,8213,2025-04-21 22:05:53.891,
7828,2025-04-21 22:05:43.933083+00,6871.25,65.45,8212,2025-04-21 22:05:42.311,
7827,2025-04-21 22:05:32.329574+00,7511.25,65.33,8211,2025-04-21 22:05:30.711,
7826,2025-04-21 22:05:20.746132+00,7445,65.21,8210,2025-04-21 22:05:19.011,
7825,2025-04-21 22:05:09.046126+00,7306.25,65.45,8209,2025-04-21 22:05:07.381,
7824,2025-04-21 22:04:57.416593+00,7435,65.33,8208,2025-04-21 22:04:55.771,
7823,2025-04-21 22:04:45.813906+00,7222.5,64.97,8207,2025-04-21 22:04:44.191,
7822,2025-04-21 22:04:34.192328+00,7567.5,65.09,8206,2025-04-21 22:04:32.531,
7821,2025-04-21 22:04:22.567681+00,7590,64.97,8205,2025-04-21 22:04:20.911,
7820,2025-04-21 22:04:10.929478+00,7492.5,64.97,8204,2025-04-21 22:04:09.291,
7819,2025-04-21 22:03:59.29468+00,6780,65.09,8203,2025-04-21 22:03:57.661,
7818,2025-04-21 22:03:47.695882+00,7691.25,64.85,8202,2025-04-21 22:03:46.047,
7817,2025-04-21 22:03:36.033156+00,7598.75,65.21,8201,2025-04-21 22:03:34.331,
7816,2025-04-21 22:03:24.362407+00,7326.25,65.33,8200,2025-04-21 22:03:22.741,
7815,2025-04-21 22:03:12.774404+00,7753.75,65.09,8199,2025-04-21 22:03:11.121,
7814,2025-04-21 22:03:01.144842+00,7402.5,65.33,8198,2025-04-21 22:02:59.511,
7813,2025-04-21 22:02:49.552156+00,7602.5,65.45,8197,2025-04-21 22:02:47.931,
7812,2025-04-21 22:02:37.966841+00,7623.75,65.09,8196,2025-04-21 22:02:36.321,
7811,2025-04-21 22:02:26.357722+00,7891.25,65.21,8195,2025-04-21 22:02:24.731,
7810,2025-04-21 22:02:14.77001+00,7440,65.58,8194,2025-04-21 22:02:13.141,
7809,2025-04-21 22:02:03.171452+00,7340,65.58,8193,2025-04-21 22:02:01.511,
7808,2025-04-21 22:01:51.545093+00,7728.75,65.33,8192,2025-04-21 22:01:49.931,
7807,2025-04-21 22:01:39.965264+00,7913.75,65.33,8191,2025-04-21 22:01:38.291,
7806,2025-04-21 22:01:28.323244+00,7257.5,65.21,8190,2025-04-21 22:01:26.611,
7805,2025-04-21 22:01:16.646667+00,7541.25,65.33,8189,2025-04-21 22:01:14.981,
7804,2025-04-21 22:01:05.015142+00,7303.75,65.45,8188,2025-04-21 22:01:03.351,
7803,2025-04-21 22:00:53.383133+00,7561.25,65.45,8187,2025-04-21 22:00:51.711,
7802,2025-04-21 22:00:41.742967+00,7367.5,65.21,8186,2025-04-21 22:00:40.001,
7801,2025-04-21 22:00:30.030249+00,7183.75,65.45,8185,2025-04-21 22:00:28.321,
7800,2025-04-21 22:00:18.34805+00,7386.25,65.21,8184,2025-04-21 22:00:16.701,
7799,2025-04-21 22:00:06.71828+00,8128.75,65.21,8183,2025-04-21 22:00:05.031,
7798,2025-04-21 21:59:55.068406+00,7748.75,65.33,8182,2025-04-21 21:59:53.461,
7797,2025-04-21 21:59:43.493908+00,7601.25,65.58,8181,2025-04-21 21:59:41.781,
7796,2025-04-21 21:59:31.793096+00,7093.75,65.21,8180,2025-04-21 21:59:30.161,
7795,2025-04-21 21:59:20.185172+00,7583.75,65.21,8179,2025-04-21 21:59:18.531,
7794,2025-04-21 21:59:08.561309+00,6886.25,65.45,8178,2025-04-21 21:59:06.751,
7793,2025-04-21 21:58:56.764266+00,7312.5,65.21,8177,2025-04-21 21:58:54.996,
7792,2025-04-21 21:58:44.664894+00,7508.75,65.58,8176,2025-04-21 21:58:42.631,
7791,2025-04-21 21:58:32.545785+00,7022.5,65.21,8175,2025-04-21 21:58:30.701,
7790,2025-04-21 21:58:20.744361+00,7663.75,65.33,8174,2025-04-21 21:58:19.081,
7789,2025-04-21 21:58:09.117512+00,7503.75,65.21,8173,2025-04-21 21:58:07.431,
7788,2025-04-21 21:57:57.463107+00,7217.5,65.45,8172,2025-04-21 21:57:55.811,
7787,2025-04-21 21:57:45.835325+00,7722.5,65.58,8171,2025-04-21 21:57:44.171,
7786,2025-04-21 21:57:34.203027+00,6957.5,65.33,8170,2025-04-21 21:57:32.571,
7785,2025-04-21 21:57:22.605449+00,7223.75,65.21,8169,2025-04-21 21:57:20.931,
7784,2025-04-21 21:57:10.974199+00,7837.5,65.21,8168,2025-04-21 21:57:09.291,
7783,2025-04-21 21:56:59.300895+00,7568.75,65.21,8167,2025-04-21 21:56:57.531,
7782,2025-04-21 21:56:47.556628+00,7307.5,65.21,8166,2025-04-21 21:56:45.901,
7781,2025-04-21 21:56:35.926385+00,7521.25,65.09,8165,2025-04-21 21:56:34.291,
7780,2025-04-21 21:56:24.321264+00,7780,64.97,8164,2025-04-21 21:56:22.601,
7779,2025-04-21 21:56:12.56494+00,7563.75,64.97,8163,2025-04-21 21:56:10.791,
7778,2025-04-21 21:56:00.815947+00,7468.75,65.21,8162,2025-04-21 21:55:59.121,
7777,2025-04-21 21:55:49.149429+00,7641.25,64.73,8161,2025-04-21 21:55:47.531,
7776,2025-04-21 21:55:37.56158+00,6925,64.97,8160,2025-04-21 21:55:35.771,
7775,2025-04-21 21:55:25.808841+00,7582.5,65.21,8159,2025-04-21 21:55:24.091,
7774,2025-04-21 21:55:14.036183+00,7791.25,65.21,8158,2025-04-21 21:55:12.046,
7773,2025-04-21 21:55:02.074962+00,7216.25,64.97,8157,2025-04-21 21:55:00.041,
7772,2025-04-21 21:54:50.079255+00,7732.5,65.21,8156,2025-04-21 21:54:48.421,
7771,2025-04-21 21:54:38.454611+00,7626.25,65.58,8155,2025-04-21 21:54:36.821,
7770,2025-04-21 21:54:26.852916+00,7612.5,65.21,8154,2025-04-21 21:54:25.111,
7769,2025-04-21 21:54:15.147636+00,7470,64.97,8153,2025-04-21 21:54:13.491,
7768,2025-04-21 21:54:03.517088+00,7378.75,65.09,8152,2025-04-21 21:54:01.851,
7767,2025-04-21 21:53:51.872532+00,7723.75,64.97,8151,2025-04-21 21:53:50.051,
7766,2025-04-21 21:53:40.083081+00,7513.75,64.97,8150,2025-04-21 21:53:38.401,
7765,2025-04-21 21:53:28.428145+00,7575,64.73,8149,2025-04-21 21:53:26.651,
